task_id,annotation_id,region_id,image_path,created_at,bbox_x,bbox_y,bbox_width,bbox_height,text,status
1,1,9df85403,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,11.831761006289309,4.217233009708738,50.90408805031447,1.9114077669902914,Monthly Report Pe Ministry of,Needs Review
1,1,01edce39,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,51.886792452830186,6.189320388349515,14.426100628930818,0.7281553398058245,BRITISH Social Development,Needs Review
1,1,38198af8,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,11.674528301886793,6.158980582524272,81.13207547169812,3.640776699029125,"Avoid delays, submit by the 5th COLUMBIA — and Poverty Reduction ll TT | | ll |",Accepted
1,1,696fa934,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,4.04874213836478,10.194174757281553,45.32232704402516,4.702669902912621,"The personal information requested on this form is collected by the Ministry of Social Development and Poverty Reduction pursuant to sections 26(c) of the Freedom of Information and Protection of Privacy Act for the purpose of administering the Employment and Assistance Act and Employment and Assistance for Persons with Disabilities Act. If you have any questions about the collection, use or disclosure of this information, please contact the Ministry of Social Development and Poverty Reduction at 1-866-866-0800.",Accepted
1,1,56c9bade,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,51.257861635220124,10.800970873786406,43.94654088050315,7.918689320388351,2. Declare all income and submit proof. Enter “0” if none. a ee ee,Rejected
1,1,118e7cdb,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,51.2185534591195,15.291262135922329,14.190251572327035,1.0922330097087407,Net Employment Income,Rejected
1,1,1771a725,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,4.088050314465408,15.898058252427186,22.562893081761008,1.3349514563106784,1. Since your last declaration:,Accepted
1,1,0aec4c61,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,3.930817610062893,18.08252427184466,34.31603773584906,5.885922330097085,Are you still in need of assistance? (Yes [_]No Has your family unit received or disposed of any assets? V]ves [_]No Any changes to your shelter costs? yes [__]No,Needs Review
1,1,7df40013,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,3.852201257861635,24.08980582524272,34.276729559748425,2.2754854368931987,Any changes in Dependants or Persons [IN living in the home? [_]Yes No,Rejected
1,1,69dfa17a,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,51.2185534591195,17.17233009708738,13.207547169811313,0.9708737864077683,Employment Insurance,Accepted
1,1,896ce45e,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,51.13993710691824,18.87135922330097,15.330188679245282,4.399271844660195,Spousal Support / Alimony Child Support WorkBC Financial Support,Accepted
1,1,3798396e,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,51.100628930817614,23.938106796116504,19.418238993710695,1.0618932038834963,"Student Funding (eg: Loans, Bursaries)",Accepted
1,1,5bf138ee,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,74.88207547169812,20.691747572815533,0.628930817610063,0.9708737864077669,~—#A,Rejected
1,1,41ded37f,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,74.60691823899371,23.756067961165048,10.416666666666668,1.7597087378640777,',Needs Review
1,1,c988256d,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,51.100628930817614,25.697815533980584,8.294025157232703,0.8495145631067942,Rental Income,Rejected
1,1,88b93d6e,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,74.80345911949685,25.819174757281555,0.6682389937106918,0.8798543689320388,Af,Needs Review
1,1,8678c8d1,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,74.56761006289308,27.184466019417474,10.377358490566039,1.7597087378640777,;,Needs Review
